"Alexander Skarsgard","Kristen Wiig","Christopher Meloni","Marielle Heller","Sony Pictures Classics",NULL,"Polk and Northpoint St.","Diary the Movie\, LLC",2015,"The Diary of a Teenage Girl","Marielle Heller"
"Alexander Skarsgard","Kristen Wiig","Christopher Meloni","Marielle Heller","Sony Pictures Classics",NULL,"770 Haight St.","Diary the Movie\, LLC",2015,"The Diary of a Teenage Girl","Marielle Heller"
"Alexander Skarsgard","Kristen Wiig","Christopher Meloni","Marielle Heller","Sony Pictures Classics",NULL,"Tank Hill Park","Diary the Movie\, LLC",2015,"The Diary of a Teenage Girl","Marielle Heller"
"Alexander Skarsgard","Kristen Wiig","Christopher Meloni","Marielle Heller","Sony Pictures Classics",NULL,"Hamburger Haven","Diary the Movie\, LLC",2015,"The Diary of a Teenage Girl","Marielle Heller"
"Alexander Skarsgard","Kristen Wiig","Christopher Meloni","Marielle Heller","Sony Pictures Classics",NULL,"Higher Grounds Coffee House","Diary the Movie\, LLC",2015,"The Diary of a Teenage Girl","Marielle Heller"
"Alexander Skarsgard","Kristen Wiig","Christopher Meloni","Marielle Heller","Sony Pictures Classics",NULL,"304 Lily St.","Diary the Movie\, LLC",2015,"The Diary of a Teenage Girl","Marielle Heller"
"Alexander Skarsgard","Kristen Wiig","Christopher Meloni","Marielle Heller","Sony Pictures Classics",NULL,"The Magazine at 920 Larkin","Diary the Movie\, LLC",2015,"The Diary of a Teenage Girl","Marielle Heller"
"Alexander Skarsgard","Kristen Wiig","Christopher Meloni","Marielle Heller","Sony Pictures Classics",NULL,"Geary St. from Polk to Larkin","Diary the Movie\, LLC",2015,"The Diary of a Teenage Girl","Marielle Heller"
"Alexander Skarsgard","Kristen Wiig","Christopher Meloni","Marielle Heller","Sony Pictures Classics",NULL,"Yerba Buena Island","Diary the Movie\, LLC",2015,"The Diary of a Teenage Girl","Marielle Heller"
"Vince Vaughn","Owen Wilson","Rose Byrne","Shawn Levy","Twentieth Century Fox Film Corporation",NULL,"Grant Ave from Sacramento to Clay","Twentieth Century Fox Film Corp.",2013,"The Internship","Vince Vaughn"
"Vince Vaughn","Owen Wilson","Rose Byrne","Shawn Levy","Twentieth Century Fox Film Corporation",NULL,"Montgomery and Union St.","Twentieth Century Fox Film Corporation",2013,"The Internship","Vince Vaughn"
"Vince Vaughn","Owen Wilson","Rose Byrne","Shawn Levy","Twentieth Century Fox Film Corporation",NULL,"Epic Roasthouse","Twentieth Century Fox Film Corporation",2013,"The Internship","Vince Vaughn"
"Vince Vaughn","Owen Wilson","Rose Byrne","Shawn Levy","Twentieth Century Fox Film Corporation",NULL,"Players Arcade at Pier 39","Twentieth Century Fox Film Corporation",2013,"The Internship","Vince Vaughn"
"Juliette Lewis","Diane Keaton",NULL,"Garry Marshall","Buena Vista Pictures","Though Marilyn Monroe and Joe DiMaggio were not allowed to be married at the Church (DiMaggio had married his first wife at the Church but was divorced)\, the couple returned to the steps of the Church for photos\, following their City Hall nuptials.","St. Peter & Paul's Church (666 Filbert Street\, Washington Square)","Mandeville Films",1999,"The Other Sister","Garry Marshall"
"Juliette Lewis","Diane Keaton",NULL,"Garry Marshall","Buena Vista Pictures","The original Palace was built for the 1915 Panama-Pacific Exposition\, and completely destroyed in 1964. It was rebuilt in 1965.","Palace of Fine Arts (3301 Lyon Street)","Mandeville Films",1999,"The Other Sister","Garry Marshall"
"Lindsay Lohan","Dennis Quaid",NULL,"Nancy Meyers","Buena Vista Pictures","An artificial island\, Treasure Island was created for the 1939 Golden Gate International Exposition\, and is named after the novel by Robert Louis Stevenson\, a one-time San Francisco resident.","Administration Building (Treasure Island)","Walt Disney Pictures",1998,"The Parent Trap","Nancy Meyers"
"Julie Andrews","Anne Hathway",NULL,"Garry Marshall","Buena Vista Pictures",NULL,"724 Brazil Avenue","Walt Disney Pictures",2001,"The Princess Diaries","Gina Wendkos"
"Julie Andrews","Anne Hathway",NULL,"Garry Marshall","Buena Vista Pictures","Supposedly\, Mikhail S. Gorbachev has said that his favorite part of visiting America was touring Fisherman's Wharf.","Fisherman's Wharf","Walt Disney Pictures",2001,"The Princess Diaries","Gina Wendkos"
"Julie Andrews","Anne Hathway",NULL,"Garry Marshall","Buena Vista Pictures",NULL,"Firestation #3 (Brazil Avenue and Athens Street)","Walt Disney Pictures",2001,"The Princess Diaries","Gina Wendkos"
"Julie Andrews","Anne Hathway",NULL,"Garry Marshall","Buena Vista Pictures","The Musee Mechanique\, which Julie Andrews' character visits in the movie\, was at the time housed under the Cliff House.","Cliff House (1090 Point Lobos Avenue)","Walt Disney Pictures",2001,"The Princess Diaries","Gina Wendkos"
"Julie Andrews","Anne Hathway",NULL,"Garry Marshall","Buena Vista Pictures",NULL,"Broadway Tunnel (Broadway between Powell and Larkin)","Walt Disney Pictures",2001,"The Princess Diaries","Gina Wendkos"
"Julie Andrews","Anne Hathway",NULL,"Garry Marshall","Buena Vista Pictures",NULL,"Baker Beach","Walt Disney Pictures",2001,"The Princess Diaries","Gina Wendkos"
"Julie Andrews","Anne Hathway",NULL,"Garry Marshall","Buena Vista Pictures",NULL,"2601 Lyon Street","Walt Disney Pictures",2001,"The Princess Diaries","Gina Wendkos"
"Will Smith","Jayden C. Smith",NULL,"Steven Conrad","Columbia Pictures",NULL,"Glen Park Subway Station","Columbia Pictures Corporation",2006,"The Pursuit of Happyness","Gabriele Muccino"
"Will Smith","Jayden C. Smith",NULL,"Steven Conrad","Columbia Pictures",NULL,"Glide Memorial Church (434 Ellis St)","Columbia Pictures Corporation",2006,"The Pursuit of Happyness","Gabriele Muccino"
"Will Smith","Jayden C. Smith",NULL,"Steven Conrad","Columbia Pictures","Then Vice President Richard Nixon threw out the first pitch when Candlestick opened in 1960. On August 29\, 1966\, The Beatles played their last concert for paying fans at Candlestick Park.","Candlestick Park (602 Jamestown Ave.)","Columbia Pictures Corporation",2006,"The Pursuit of Happyness","Gabriele Muccino"
"Will Smith","Jayden C. Smith",NULL,"Steven Conrad","Columbia Pictures","Golden Gate Park is similar in shape but 20% larger than New York's Central Park.","Golden Gate Park Children's Playground ","Columbia Pictures Corporation",2006,"The Pursuit of Happyness","Gabriele Muccino"
"Sean Connery","Nicolas Cage",NULL,"Michael Bay","Buena Vista Pictures","The original Palace was built for the 1915 Panama-Pacific Exposition\, and completely destroyed in 1964. It was rebuilt in 1965.","Palace of Fine Arts (3301 Lyon Street)","Hollywood Pictures",1996,"The Rock","David Weisberg"
"Sean Connery","Nicolas Cage",NULL,"Michael Bay","Buena Vista Pictures",NULL,"The San Francisco Bay","Hollywood Pictures",1996,"The Rock","David Weisberg"
"Sean Connery","Nicolas Cage",NULL,"Michael Bay","Buena Vista Pictures",NULL,"New Russian Hill Market (1198 Pacific Avenue at Jones)","Hollywood Pictures",1996,"The Rock","David Weisberg"
"Sean Connery","Nicolas Cage",NULL,"Michael Bay","Buena Vista Pictures","In 1945 the Fairmont hosted the United Nations Conference on International Organization as delegates arrived to draft a charter for the organization. The U.S. Secretary of State\, Edward Stettinius drafted the charter in the hotel's Garden Room.","Fairmont Hotel (950 Mason Street\, Nob Hill)","Hollywood Pictures",1996,"The Rock","David Weisberg"
"Sean Connery","Nicolas Cage",NULL,"Michael Bay","Buena Vista Pictures","The Tower was funded by a gift bequeathed by Lillie Hitchcock Coit\, a socialite who reportedly liked to chase fires. Though the tower resembles a firehose nozzle\, it was not designed this way.","Coit Tower","Hollywood Pictures",1996,"The Rock","David Weisberg"
"Sean Connery","Nicolas Cage",NULL,"Michael Bay","Buena Vista Pictures","The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954\, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.","City Hall","Hollywood Pictures",1996,"The Rock","David Weisberg"
"Cameron Diaz","Christina Applegate",NULL,"Roger Kumble","Columbia Pictures","The size of the Recreation Area is over two and a half greater than that of the city and county of San Francisco.","Golden Gate National Recreation Area","Columbia Pictures Corp.",2002,"The Sweetest Thing","Nancy M. Pimental"
"Jennifer Lopez","Matthew McConaughey",NULL,"Adam Shankman","Sony Pictures Entertainment","Grace Cathedral Episcopal Church is the West Coast's largest Episcopalian cathedral.","Grace Cathedral Episcopal Church (1100 California Street)","Columbia Pictures",2001,"The Wedding Planner","Pamela Falk"
"Jennifer Lopez","Matthew McConaughey",NULL,"Adam Shankman","Sony Pictures Entertainment","The Japanese Hagiwara family invented \"Chinese\" fortune cookies in the tea-garden","Japanese Tea Garden (Hagiwara Tea Garden Drive\, Golden Gate Park)","Columbia Pictures",2001,"The Wedding Planner","Pamela Falk"
"Jennifer Lopez","Matthew McConaughey",NULL,"Adam Shankman","Sony Pictures Entertainment","The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954\, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.","City Hall","Columbia Pictures",2001,"The Wedding Planner","Pamela Falk"
"Gene Wilder","Charles Grodin",NULL,"Gene Wilder","MGM Home Entertainment","The 6 Victorian homes across from Alamo Square Park are among the few Victorians to survive the Great Fire.","Postcard Row (Alamo Square\, Hayes Valley)","Orion Pictures Corp.",1984,"The Woman In Red","Jean Loup Dabadie & Yves Robert"
"Gene Wilder","Charles Grodin",NULL,"Gene Wilder","MGM Home Entertainment",NULL,"Brocklebank Apartments (1000 Mason Street)","Orion Pictures Corp.",1984,"The Woman In Red","Jean Loup Dabadie & Yves Robert"
"Gene Wilder","Charles Grodin",NULL,"Gene Wilder","MGM Home Entertainment","The original Palace was built for the 1915 Panama-Pacific Exposition\, and completely destroyed in 1964. It was rebuilt in 1965.","Palace of Fine Arts (3301 Lyon Street)","Orion Pictures Corp.",1984,"The Woman In Red","Jean Loup Dabadie & Yves Robert"
"Gene Wilder","Charles Grodin",NULL,"Gene Wilder","MGM Home Entertainment",NULL,"Montgomery Street at Union Street","Orion Pictures Corp.",1984,"The Woman In Red","Jean Loup Dabadie & Yves Robert"
"Ashley Judd","Samuel L. Jackson",NULL,"Philip Kaufman","Paramount Pictures",NULL,"Red's Java House (Pier 30-32\, The Embarcadero)","Paramount Pictures",2004,"Twisted","Sarah Thorp"
"Ashley Judd","Samuel L. Jackson",NULL,"Philip Kaufman","Paramount Pictures",NULL,"Piers 30-32","Paramount Pictures",2004,"Twisted","Sarah Thorp"
"Ashley Judd","Samuel L. Jackson",NULL,"Philip Kaufman","Paramount Pictures",NULL,"Pier 39","Paramount Pictures",2004,"Twisted","Sarah Thorp"
"Ashley Judd","Samuel L. Jackson",NULL,"Philip Kaufman","Paramount Pictures",NULL,"Pier 24","Paramount Pictures",2004,"Twisted","Sarah Thorp"
"Ashley Judd","Samuel L. Jackson",NULL,"Philip Kaufman","Paramount Pictures",NULL,"Mojito (1337-1339 Grant Avenue)","Paramount Pictures",2004,"Twisted","Sarah Thorp"
"Ashley Judd","Samuel L. Jackson",NULL,"Philip Kaufman","Paramount Pictures",NULL,"McCovey Point\, China Basin Park (24 Willy Mays Plaza)","Paramount Pictures",2004,"Twisted","Sarah Thorp"
"Ashley Judd","Samuel L. Jackson",NULL,"Philip Kaufman","Paramount Pictures",NULL,"La Bodega (1332 Grant Avenue at Vallejo)","Paramount Pictures",2004,"Twisted","Sarah Thorp"
"Ashley Judd","Samuel L. Jackson",NULL,"Philip Kaufman","Paramount Pictures",NULL,"The Saloon (1232 Grant Avenue)","Paramount Pictures",2004,"Twisted","Sarah Thorp"
"Diane Lane","Sandra Oh",NULL,"Audrey Wells","Buena Vista Pictures",NULL,"Mecca Restaurant (2029 Market Street)","Touchstone Pictures",2003,"Under the Tuscan Sun","Audrey Wells"
"Solveig Dommartin",NULL,NULL,"Wim Wenders","Warner Bros. Pictures",NULL,"Tosca Café (242 Columbus Avenue\, North Beach)","Village Roadshow Pictures",1991,"Until the End of the World","Wim Wenders"
"Robin Williams","Cuba Gooding\, Jr.",NULL,"Vincent Ward","Polygram Filmed Entertainment","An artificial island\, Treasure Island was created for the 1939 Golden Gate International Exposition\, and is named after the novel by Robert Louis Stevenson\, a one-time San Francisco resident.","Treasure Island","Polygram Filmed Entertainment",1998,"What Dreams May Come","Ron Bass"
"Marlee Matlin",NULL,NULL,"William Arntz","Samuel Goldwyn Films","The size of the Recreation Area is over two and a half greater than that of the city and county of San Francisco.","Golden Gate National Recreation Area","Captured Light",2004,"What the Bleep Do We Know","William Arntz & Betsy Chasse"
"Barbra Streisand","Ryan O'Neal",NULL,"Peter Bogdanovich","Warner Bros. Pictures","Though Marilyn Monroe and Joe DiMaggio were not allowed to be married at the Church (DiMaggio had married his first wife at the Church but was divorced)\, the couple returned to the steps of the Church for photos\, following their City Hall nuptials.","St. Peter & Paul's Church (666 Filbert Street\, Washington Square)","Warner Bros. Pictures",1972,"What's Up Doc?","Peter Bogdanovich & Buck Henry"
"Barbra Streisand","Ryan O'Neal",NULL,"Peter Bogdanovich","Warner Bros. Pictures",NULL,"San Francisco Hilton (333 O'Farrell Street)","Warner Bros. Pictures",1972,"What's Up Doc?","Peter Bogdanovich & Buck Henry"
"Barbra Streisand","Ryan O'Neal",NULL,"Peter Bogdanovich","Warner Bros. Pictures",NULL,"Lombard Street between Hyde and Leavenworth","Warner Bros. Pictures",1972,"What's Up Doc?","Peter Bogdanovich & Buck Henry"
"Barbra Streisand","Ryan O'Neal",NULL,"Peter Bogdanovich","Warner Bros. Pictures",NULL,"Hyde Street Pier","Warner Bros. Pictures",1972,"What's Up Doc?","Peter Bogdanovich & Buck Henry"
"Barbra Streisand","Ryan O'Neal",NULL,"Peter Bogdanovich","Warner Bros. Pictures","First established in the mid-19th Century\, SF's Chinatown is the oldest and largest Chinatown in the US.","Chinatown","Warner Bros. Pictures",1972,"What's Up Doc?","Peter Bogdanovich & Buck Henry"
"Barbra Streisand","Ryan O'Neal",NULL,"Peter Bogdanovich","Warner Bros. Pictures","The park was originally a rock quarry and served as a campground for many survivors of the 1906 earthquake. The site was converted to a park in 1910.","Alta Plaza Park (Steiner Street)","Warner Bros. Pictures",1972,"What's Up Doc?","Peter Bogdanovich & Buck Henry"
"Barbra Streisand","Ryan O'Neal",NULL,"Peter Bogdanovich","Warner Bros. Pictures",NULL,"22nd Avenue & Balboa Street (Richmond District)","Warner Bros. Pictures",1972,"What's Up Doc?","Peter Bogdanovich & Buck Henry"
"Andy Garcia","Meg Ryan",NULL,"Luis Mandoki","Buena Vista Pictures",NULL,"Buena Vista Café (2765 Hyde Street)","Touchstone Pictures",1994,"When a Man Loves a Woman","Ronald Bass"
"Andy Garcia","Meg Ryan",NULL,"Luis Mandoki","Buena Vista Pictures","The hotel was originally supposed to be named the Crocker Hotel\, after Charles Founder the railroad magnate who founded it. However\, the hotel took the name the St. Francis after one of the earliest Gold Rush hotels. ","Victor's Restaurant\, The Westin St. Francis Hotel (335 Powell Street)","Touchstone Pictures",1994,"When a Man Loves a Woman","Ronald Bass"
"Andy Garcia","Meg Ryan",NULL,"Luis Mandoki","Buena Vista Pictures",NULL,"Spring Valley School (1451 Jackson Street)","Touchstone Pictures",1994,"When a Man Loves a Woman","Ronald Bass"
"Andy Garcia","Meg Ryan",NULL,"Luis Mandoki","Buena Vista Pictures",NULL,"International Studies Academy (993 Vermont Street\, Potrero Hill)","Touchstone Pictures",1994,"When a Man Loves a Woman","Ronald Bass"
"Andy Garcia","Meg Ryan",NULL,"Luis Mandoki","Buena Vista Pictures",NULL,"Grant Street at Pacific Avenue","Touchstone Pictures",1994,"When a Man Loves a Woman","Ronald Bass"
"Andy Garcia","Meg Ryan",NULL,"Luis Mandoki","Buena Vista Pictures",NULL,"Cybelle's Pizza (1000 Bush Street)","Touchstone Pictures",1994,"When a Man Loves a Woman","Ronald Bass"
"Andy Garcia","Meg Ryan",NULL,"Luis Mandoki","Buena Vista Pictures",NULL,"766 Vallejo Street at Stockton Street (North Beach)","Touchstone Pictures",1994,"When a Man Loves a Woman","Ronald Bass"
"Andy Garcia","Meg Ryan",NULL,"Luis Mandoki","Buena Vista Pictures",NULL,"1521 Masonic Avenue at Piedmont Street","Touchstone Pictures",1994,"When a Man Loves a Woman","Ronald Bass"
"Penelope Cruz",NULL,NULL,"Fina Torres","Fox Searchlight Pictures",NULL,"312 Fillmore Street","Fox Searchlight Pictures",2000,"Woman on Top","Vera Blasi"
"Jake Gyllenhaal","Mark Ruffalo",NULL,"David Fincher","Paramount Pictures",NULL,"SF Chronicle Building (901 Mission St)","Paramount Pictures",2007,"Zodiac","James Vanderbilt"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"800 Bay Street","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"369 Embarcadero","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"314 11th Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Balboa pool Lot\, San Jose Avenue & Havelock St","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"901 Missouri Street","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"731 Grant Avenue","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Muddy Waters\, 521 Valencia Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"745 Treat Ave","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"3650 21st Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Point Lobos Avenue","Mission Street Productions\, LLC",2016,"Looking: The Movie","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"9 Calhoun Terrace","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix","An extremely popular location for weddings\, the namesake of the ballroom was an architect most famous for her work on Hearst Castle.","Julia Morgan Ballroom at the Merchant's Exchange Building\, 465 California St.","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Warren's Antiques\, 375 9th St.","TVM Productions",2016,"Chance","Alexandra Cunningham "
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Sara Gran and Pete Begler","HULU",NULL,"Cliffhouse\, 1090 Point Lobos Ave.","TVM Productions",2016,"Chance","Dan Attias"
"Adam Rose","Will Sasso","Joel David Moore","Terry Zwigoff","Amazon ",NULL,"Gough Street & Clay Street","Picrow Streaming Inc.",2017,"Budding Prospects","Melissa Axelrod\, T. C. Boyle (based on the book by)"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"Cordova Market\, 301 Rolph Street\, San Francisco","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"State Garage\, 818 Leavenworth","TVM Productions",2016,"Chance","Alexandra Cunningham "
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company",NULL,"Buena Vista Park","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"1246 Folsom Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix",NULL,"Filbert between Hyde and Jones","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Duboce St.\, Duboce Café","TVM Productions",2016,"Chance","Alexandra Cunningham "
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO","The character of Doris was originally a recurring role\, but everyone on the team liked Lauren Weedman's performance so much that she became a full time regular during the second season.","Mad Dog Bar\, 530 Haight Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Carl Franklin","HULU",NULL,"Bayview Police Station\, 201 Williams Ave.","TVM Productions",2016,"Chance","Peter Elkoff"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"1400 16th Street","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Cameron House (920 Sacramento Street)","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"68 Division Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company",NULL,"Castro St. between 17th and 18th St.","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Guy Pierce","Mary-Louise Parker","Michael Kenneth Williams","Gus Van Sant","Amercian Broadcasting Company",NULL,"Bay Bridge","Film 49 Productions",2017,"When We Rise","Dustin Lance Black"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Waverly Alley between Grant and Sacramento Streets","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Harvey Milk Rec Center\, 50 Scott St.","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"770 Haight Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Philip Ng","Billy Magnussen","Yu Xia","George Nolfi ","Kylin Pictures","The SS Jeremiah O'Brien is a rare survivor of the invasion at Normandy on D-Day in WWII.","Pier 45 - Jeremiah O'Brien Liberty Ship","BOTD U.S. Productions\, Inc.",2016,"Birth of the Dragon","Christopher Wilkinson\, Stephen J. Rivele"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix",NULL,"Filbert between Grant and Kearny","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"1400 16th Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Alexandra Cunningham and Kem Nunn","HULU",NULL,"Cliffhouse\, 1090 Point Lobos Ave.","TVM Productions",2016,"Chance","Michael Lehmann"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Vega Coffee\, 1245 Folsom Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"UN Plaza/ Civic Center Bart steps","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Valenti\, Marini\, Perata\, 4840 Mission Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Embarcadero Street at Washington Street","Turner North Center Productions",2015,"Murder in the First","Eric Lodal"
"Adam Rose","Will Sasso","Joel David Moore","Terry Zwigoff","Amazon ",NULL,"2007 Franklin Street","Picrow Streaming Inc.",2017,"Budding Prospects","Melissa Axelrod\, T. C. Boyle (based on the book by)"
"Taye Diggs","Kathleen Robertson","Ian Anthony Dale","Steven Bochcho","Turner Network Television (TNT)",NULL,"Joice Street at Clay Street","Turner North Center Productions",2014,"Murder in the First","Eric Lodal"
"Philip Ng","Billy Magnussen","Yu Xia","George Nolfi ","Kylin Pictures",NULL,"Spofford between Clay and Washington","BOTD U.S. Productions\, Inc.",2016,"Birth of the Dragon","Christopher Wilkinson\, Stephen J. Rivele"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"Sparky's Diner\, 242 Church Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"24th Between Portrero & Alabama","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Danny Glover","James Roday","Robin Weigert","Tom Brown","TBD",NULL,"42 Walter Street","Pushing Dead \, LLC",2016,"Pushing Dead","Tom Brown"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Sara Gran","HULU",NULL,"60 Leavenworth St.","TVM Productions",2016,"Chance","Dan Attias"
"Britt Robertson","Ellie Reed","Amanda Rea","Jamie Babbit\, Amanda Brotchie\, Steven K. Tsuchida\, Christian Ditter\, John Riggi","Netflix",NULL,"Green and Divisadero","Hippolyta Productions\, LLC",2017,"GirlBoss","Kay Cannon"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Jonell's Bar\, 401 Ellis","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Peter Elkoff and Victoria Morrow","HULU",NULL,"Huntington Park","TVM Productions",2016,"Chance","Andrew Bernstein"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"60 Leavenworth St.","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Lenny Abrahamson","HULU",NULL,"Ellis and Jones St.","TVM Productions",2016,"Chance","Alexandra Cunningham and Kem Nunn"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix","This park was the location of a popular swing with great views of the City.","Billy Goat Hill\, Castro St. & 30th St.","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Hugh Laurie","Gretchen Mol","Ethan Suplee","Carl Franklin","HULU",NULL,"Agua Vista Park at Mission Rock\, 817 Terry A Francois Blvd.","TVM Productions",2016,"Chance","Peter Elkoff"
"Jamie Clayton","Daryl Hannah","Naveen Andrews","Wachowski Siblings","Netflix",NULL,"Spofford between Washington and Clay","Unpronounceable Productions\, LLC",2016,"Sense8","J. Michael Straczynski\, Wachowiski Siblings"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"970 Geary Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
"Jonathan Groff","Frankie Alvarez","Murray Bartlett","Andrew Haigh","HBO",NULL,"1246 Folsom Street","Mission Street Productions\, LLC",2015,"Looking","Michael Lannan"
